,location
2783,fullsampledata/subset8mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/86.tiff
2784,fullsampledata/subset8mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/87.tiff
2785,fullsampledata/subset8mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/88.tiff
2786,fullsampledata/subset8mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/89.tiff
2787,fullsampledata/subset8mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/9.tiff
2788,fullsampledata/subset8mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/90.tiff
2789,fullsampledata/subset8mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/91.tiff
2790,fullsampledata/subset8mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/92.tiff
2791,fullsampledata/subset8mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/93.tiff
2792,fullsampledata/subset8mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/94.tiff
2793,fullsampledata/subset8mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/95.tiff
2794,fullsampledata/subset8mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/96.tiff
2795,fullsampledata/subset8mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/97.tiff
2796,fullsampledata/subset8mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/98.tiff
2797,fullsampledata/subset8mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/99.tiff
2798,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/0.tiff
2799,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/1.tiff
2800,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/10.tiff
2801,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/100.tiff
2802,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/101.tiff
2803,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/102.tiff
2804,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/103.tiff
2805,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/104.tiff
2806,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/105.tiff
2807,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/106.tiff
2808,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/107.tiff
2809,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/108.tiff
2810,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/109.tiff
2811,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/11.tiff
2812,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/110.tiff
2813,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/111.tiff
2814,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/112.tiff
2815,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/113.tiff
2816,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/114.tiff
2817,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/115.tiff
2818,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/116.tiff
2819,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/117.tiff
2820,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/118.tiff
2821,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/119.tiff
2822,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/12.tiff
2823,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/120.tiff
2824,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/121.tiff
2825,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/122.tiff
2826,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/123.tiff
2827,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/124.tiff
2828,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/125.tiff
2829,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/126.tiff
2830,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/127.tiff
2831,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/128.tiff
2832,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/129.tiff
2833,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/13.tiff
2834,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/130.tiff
2835,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/131.tiff
2836,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/132.tiff
2837,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/133.tiff
2838,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/134.tiff
2839,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/135.tiff
2840,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/136.tiff
2841,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/137.tiff
2842,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/138.tiff
2843,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/139.tiff
2844,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/14.tiff
2845,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/140.tiff
2846,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/141.tiff
2847,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/142.tiff
2848,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/143.tiff
2849,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/144.tiff
2850,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/145.tiff
2851,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/146.tiff
2852,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/147.tiff
2853,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/148.tiff
2854,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/149.tiff
2855,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/15.tiff
2856,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/150.tiff
2857,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/151.tiff
2858,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/152.tiff
2859,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/153.tiff
2860,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/154.tiff
2861,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/155.tiff
2862,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/156.tiff
2863,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/157.tiff
2864,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/158.tiff
2865,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/159.tiff
2866,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/16.tiff
2867,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/160.tiff
2868,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/161.tiff
2869,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/162.tiff
2870,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/163.tiff
2871,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/164.tiff
2872,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/165.tiff
2873,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/166.tiff
2874,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/167.tiff
2875,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/168.tiff
2876,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/169.tiff
2877,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/17.tiff
2878,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/170.tiff
2879,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/171.tiff
2880,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/172.tiff
2881,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/173.tiff
2882,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/174.tiff
2883,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/175.tiff
2884,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/176.tiff
2885,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/177.tiff
2886,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/178.tiff
2887,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/179.tiff
2888,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/18.tiff
2889,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/180.tiff
2890,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/181.tiff
2891,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/182.tiff
2892,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/183.tiff
2893,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/184.tiff
2894,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/185.tiff
2895,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/186.tiff
2896,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/187.tiff
2897,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/188.tiff
2898,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/189.tiff
2899,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/19.tiff
2900,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/190.tiff
2901,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/191.tiff
2902,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/192.tiff
2903,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/193.tiff
2904,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/194.tiff
2905,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/195.tiff
2906,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/196.tiff
2907,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/197.tiff
2908,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/198.tiff
2909,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/199.tiff
2910,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/2.tiff
2911,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/20.tiff
2912,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/200.tiff
2913,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/201.tiff
2914,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/202.tiff
2915,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/203.tiff
2916,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/204.tiff
2917,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/205.tiff
2918,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/206.tiff
2919,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/207.tiff
2920,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/208.tiff
2921,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/209.tiff
2922,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/21.tiff
2923,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/210.tiff
2924,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/211.tiff
2925,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/212.tiff
2926,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/213.tiff
2927,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/214.tiff
2928,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/215.tiff
2929,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/216.tiff
2930,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/217.tiff
2931,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/218.tiff
2932,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/219.tiff
2933,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/22.tiff
2934,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/220.tiff
2935,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/221.tiff
2936,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/222.tiff
2937,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/223.tiff
2938,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/224.tiff
2939,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/225.tiff
2940,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/226.tiff
2941,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/227.tiff
2942,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/228.tiff
2943,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/229.tiff
2944,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/23.tiff
2945,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/230.tiff
2946,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/231.tiff
2947,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/232.tiff
2948,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/233.tiff
2949,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/234.tiff
2950,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/235.tiff
2951,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/236.tiff
2952,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/237.tiff
2953,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/238.tiff
2954,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/239.tiff
2955,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/24.tiff
2956,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/240.tiff
2957,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/241.tiff
2958,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/242.tiff
2959,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/243.tiff
2960,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/244.tiff
2961,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/245.tiff
2962,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/246.tiff
2963,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/247.tiff
2964,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/248.tiff
2965,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/249.tiff
2966,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/25.tiff
2967,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/250.tiff
2968,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/251.tiff
2969,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/252.tiff
2970,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/253.tiff
2971,fullsampledata/subset9mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/254.tiff
